Product_ID,Product_Name,Category,Product_Link,Discounted_Price,Actual_Price,Rating,Rating_Count,Reviewers,Reviews
B07KC5DWCC,MZOO Sleep Eye Mask for Men Women,Health & Household$Health Care,https://www.amazon.com/Contoured-Sleeping-Blindfold-Concave-Meditation/dp/B07KC5DWCC?ref=dlx_deals_dg_dcl_B07KC5DWCC_dt_sl14_a6,$16.99,List Price: $28.99,4.6 out of 5,"93,192 global ratings",Amazon Customer|Amazon Customer|Nithin Kumar|Cam|Cam|djljejm7|Perrie Carrow|Margaret Justice|DBS|ChiChi16|Susy|Manuel Jesús Araujo Alamilla|Abdulelah|L D|Denise gh,Product Design|**A Nighttime Revelation: The MZOO Sleep Eye Mask Transforms Sleep!**|Perfect in every way|Very comfortable and blocks light|Love this Sleep Mask|Excellent!|Voted 2024 best sleep mask!
B0B3T9V2GY,VILOCY Men's Casual Dress Sneakers Oxfords Business Mesh Breathable Walking Shoes Tennis Comfortable,"Clothing, Shoes & Jewelry$Men",https://www.amazon.com/VILOCY-Sneakers-Oxfords-Business-Lightweight/dp/B0B3T9V2GY?ref=dlx_deals_dg_dcl_B0B3T9V2GY_dt_sl14_a6,,,4.4 out of 5,"7,439 global ratings",Amazon Customer|Amazon Customer|That One Guy|That One Guy|Stan|mystery reader|Cubs Fan following God's Plan|Steve|Wes Gilbert|Charles A. Hall|Josh|Beatriz Prado Abadalá|marco antonio chavez|Carlos Duarte|Bel Venegas,"Comfortable, stylish, affordable.|Comfortable and Light Weight!!|Attractive shoe|Sharp, comfy, happy customer|Better than expected|Great inexpensive and comfy shoe|Great shoe!|Six Month Follow Up"
B0D4QVHWPJ,KTC 27 Inch QHD(2560 * 1440) 100Hz Computer Monitor - IPS Panel,Electronics$Computers & Accessories,https://www.amazon.com/KTC-Inch-100Hz-Computer-Monitor/dp/B0D4QVHWPJ?ref=dlx_deals_dg_dcl_B0D4QVHWPJ_dt_sl14_a6,$109.99,Typical price: $139.99,4.4 out of 5,854 global ratings,Amazon Customer|Amazon Customer|Nachiket Dabhade|Nachiket Dabhade|Cole Flummer|Data|Babblefish|Daniel Guevara Montilla|Guobin Sun|Sam E.|Kasia|Mindy,A the best student budget friendly Monitor !!|Best Budget Option HANDS DOWN!|Incredible monitor!|Very nice display monitor with one serious flaw|Great monitor for an affordable price
B075WTGLS7,Easy-Going Reversible Loveseat Couch Cover for 2 Cushion Couch Sofa Cover for Dogs Water Resistant Furniture Protector with Foam Sticks Elastic Straps for Pet (Loveseat,Home & Kitchen$Home Décor Products,https://www.amazon.com/Easy-Going-Slipcover-Reversible-Furniture-Pets-Kids-Children-Dog-Cat/dp/B075WTGLS7?ref=dlx_deals_dg_dcl_B075WTGLS7_dt_sl14_a6,$22.94,List Price: $34.99,4.3 out of 5,"90,888 global ratings",Amazon Customer|Amazon Customer|Kara Kaumeyer|Kara Kaumeyer|Kimberly D. Brown|B. Austin|M|M|Morbidelf|Morbidelf|H. Doll|John|Honest Teej|Marcela|Jorge V.|Silvia R.|Excelentes|Arturo de la Rosa,"Easy tasteful cover|Fits well and looks great!|Cute recliner covers.|Dog approved 👌|Not faux suede, not even microfiber|Fit well, subtle and effective|Fits my lazy boy recliner.|It is pretty decently made but hard to stay in place for pleather surfaces."
B0BC1DD4WH,Maupvit Shoe Storage Cabinet with 2 Flip Drawers,Home & Kitchen$Storage & Organization,https://www.amazon.com/Maupvit-Cabinet-Freestanding-Organizer-Entryway/dp/B0BC1DD4WH?ref=dlx_deals_dg_dcl_B0BC1DD4WH_dt_sl14_a6,$129.99,List Price: $179.99,4.4 out of 5,"1,470 global ratings",Amazon Customer|Amazon Customer|Susan|Nicholas Auwarter|Kayla Jane|Kayla Jane|Reagan|EM|karen liu|Sarah Breier|Sarah Breier,"Fairly simple but lengthy build, looks great!|Perfect for small spaces|Looks good|ABSOLUTELY LOVE!|Fairly easy to assemble, looks great, holds a lot of shoes!|Looks great but the instructions could be improved"
B0C697VW2D,KIDMI Women's Suede Clogs Leather Mules Cork Footbed Sandals Potato Shoes with Arch Support,"Clothing, Shoes & Jewelry$Women",https://www.amazon.com/KIDMI-Leather-Footbed-Sandals-Support/dp/B0C697VW2D?ref=dlx_deals_dg_dcl_B0C697VW2D_dt_sl14_a6,,,4.4 out of 5,"3,339 global ratings",Amazon Customer|Amazon Customer|Hailey|Megan Blazek|Megan Blazek|Olivia Mallo|The J&A E Crew|Courtney|magz|Ski9|Charlotte G.|JLiv|Miss JAB|ave|cheryl|Lynn,THE CUTEST CLOGS!|Comfortable and accurate sizing|Very Handy|Love|Perfect dupes and comfy!|AMAZING|I doubt it is real suede|Cute and affordable
B0DBSKGDY2,Beats Studio Pro x Kim Kardashian - Bluetooth Noise Cancelling Headphones with AppleCare+ (2 Years) - Moon,Flash Player$5 star4 star3 star2 star1 star5 star77%10%5%3%5%77%,https://www.amazon.com/Beats-Studio-Pro-Kim-Kardashian/dp/B0DBSKGDY2?ref=dlx_deals_dg_dcl_B0DBSKGDY2_dt_sl14_a6,,,4.5 out of 5,"11,594 global ratings","Amazon Customer|Mahajo|Mahajo|Brianna|Apple nerd|Michael|Chimzitelum|Chimzitelum|Pbod|Loves it, looks great as a decorative peice|Shawn Kinghorn","Excellent Low cost AirPods Max alternative! A classic revisited!|Amazing sound quality!|The King is back, for a niche audience"
B077RPXSF3,NICETOWN 100% Blackout Window Curtain Panels,Home & Kitchen$Home Décor Products,https://www.amazon.com/NICETOWN-Blackout-Blocking-Insulated-Draperies/dp/B077RPXSF3?ref=dlx_deals_dg_dcl_B077RPXSF3_dt_sl14_a6,$21.40,$10.70 per Count,4.8 out of 5,"72,136 global ratings",Amazon Customer|Amazon Customer|mrsbelec|seattlemom|Dustin P.|Sharon Wright|Carolyn Keffer|Carolyn Keffer|Jackie Meier|j whitehead|j whitehead|Amanda Way|Miguel Angel Espinosa Pérez|Miguel Angel Espinosa Pérez|Lillian M.|Deo|Ismael Solis de Jesus|Nubia,Love the color and the fabric|Total Darkness!|Great for Nursery|Blackout for total darkness|Definitely worth it!|Extremely efficient value|Would recommend|Best Blackout Curtains Ever - Especially for Kids or Houses that Need Extra Insulation
B009ESZFEU,Van Heusen Men's Dress Shirt Regular Fit Poplin Solid,"Clothing, Shoes & Jewelry$Men",https://www.amazon.com/Van-Heusen-Poplin-Regular-Collar/dp/B009ESZFEU?ref=dlx_deals_dg_dcl_B009ESZFEU_dt_sl14_a6,,,4.4 out of 5,"36,911 global ratings",Amazon Customer|DanSells Pittsburgh|Doc Kool|Dark Lord|step12dude|K. S.|Smh|Irving|Charles Robinson|1|Terry K.|Neo|MOHD|Anonymous,"Very classic look and feel|Perfect fit|Good shirts, hit and miss sizing.|Good Inexpensive Shirt - Travels Well|Great value!  Awesome shirt!  Great color with a little sheen!|Great looking shirt|Just okay|The shirts"
B0CHFT6T5P,COSLUS Water Dental Flosser Pick for Teeth: 4 Modes Cordless Portable 300ML Larger Tank Water Teeth Cleaner IPX7 Waterproof Flossing Cleaning Picks for Home Travel FC5360,Health & Household$Oral Care,https://www.amazon.com/COSLUS-Water-Dental-Flosser-Teeth/dp/B0CHFT6T5P?ref=dlx_deals_dg_dcl_B0CHFT6T5P_dt_sl14_a6,$19.99,Typical price: $26.99,4.3 out of 5,"4,187 global ratings",Amazon Customer|Amazon Customer|jerry mills|Claire H.|Andrew kovski|Todd|Yvonne Morales|Cris|Heather Wiglusz|holbrook22,"Good product and at a reasonable price.|Great product|Water Pick|This irrigator works great for me|Best purchase|Stays charged forever!|Works well, holds charge|It Works Well"
B097PVKRYM,SEE SPRING Large 12 Pack Shoe Storage Box,Home & Kitchen$Storage & Organization,https://www.amazon.com/Storage-Stackable-Organizer-Foldable-Containers/dp/B097PVKRYM?ref=dlx_deals_dg_dcl_B097PVKRYM_dt_sl14_a6,$31.99,List Price: $54.99,4.2 out of 5,"36,254 global ratings",Amazon Customer|Amazon Customer|Courtney|Courtney|Carla Jean|Carla Jean|Amazon Customer|Taylor.|Taylor.|Stuart S|aminah|Kelly Sanders|Legallyyours|Anne Estabrooks|Ash|Cristy Icaza|Marie-Josee Theriault|Aida|Aida,Looks organized|Prefer shoe storage|Worth the price!|Easy to put together! Organized and functional!|Ok for the price - detail images a little misleading|Sturdy & Elegant|Trust the process|Good value
B07477V3WD,Bedsure Sherpa Fleece Blankets Queen Size for Bed - Thick and Warm Blanket for Winter,Home & Kitchen$Bedding,https://www.amazon.com/Bedsure-Sherpa-Fleece-Blanket-Microfiber/dp/B07477V3WD?ref=dlx_deals_dg_dcl_B07477V3WD_dt_sl14_a6,$28.99,List Price: $39.99,4.7 out of 5,"85,372 global ratings",Amazon Customer|Amazon Customer|Juliet|Daksh|Margaret McClellan|Laura|Hadid Muhammad|Mellissa McKinney|Amazon Customer|Amazon Customer|diane|Valeria|Liz|Luli|Andrea Ayala,"This blanket should come with a warning label!|Nice and Cosy|Lightweight yet warm, soft and lovely|Everyone loves this blanket|Fantastic Cozy Blanket!|This is a new product for me and my son|So comfortable|Navy Sherpa tgrow"
B0D943SXVD,Temdan for iPhone 16 Pro Max Case Clear,"Cell Phones & Accessories$Cases, Holsters & Sleeves",https://www.amazon.com/Temdan-Compatible-Anti-Yellowing-Military-Grade-Protection/dp/B0D943SXVD?ref=dlx_deals_dg_dcl_B0D943SXVD_dt_sl14_a6,$7.99,Typical price: $15.99,4.9 out of 5,33 global ratings,Amazon Customer|Amazon Customer|JA|M. Mora|Libby|Morpheus991|Morpheus991|Amazon Customer|Paulo|Chris S.|Faithful Feedback,"Quick delivery.|Feels soft, looks great|Slim but works well|Lots of protection, slim profile|Great dupe|Sturdy and simple case|Solid feel, does the job|The clear case looks amazing on my iPhone 14"
B07L5L3WZ1,NORTIV 8 Men's Ankle High Waterproof Hiking Boots Outdoor Lightweight Shoes Trekking Trails Armadillo,"Clothing, Shoes & Jewelry$Men",https://www.amazon.com/NORTIV-Waterproof-Lightweight-Backpacking-Trekking/dp/B07L5L3WZ1?ref=dlx_deals_dg_dcl_B07L5L3WZ1_dt_sl14_a6,,,4.4 out of 5,"16,805 global ratings",Amazon Customer|Amazon Customer|Andrew W.|James Carter|Peanuts|BrianBeltran|KevinB Ct.|123|jorge reynoso|Ron Holman|Nestor R.V.|Nestor R.V.|faycal boumali|D. Arv,"Nice hiker. Good stability and fit.|Better than expected.|Quality, water resistant, heavy, hot|Great boots|Waterproof. Comfortable. Good value.|Comfortable and great fit"
B00FT74D3E,Dagacci Scrubs Medical Uniform Women and Man Scrubs Set Medical Scrubs Top and Pants,"Clothing, Shoes & Jewelry$Women",https://www.amazon.com/Dagacci-Medical-Uniform-Woman-Unisex/dp/B00FT74D3E?ref=dlx_deals_dg_dcl_B00FT74D3E_dt_sl14_a6,,,4 out of 5,"57,316 global ratings","Amazon Customer|AMber|Thirsty Bill|CoachTom|KLo★彡|Neewer|Trinity Ybarra|Katlyn Flood|Monzo Mania 🤘|Myriam|Diego Raúl|Diego Raúl|aR|Angela Santana|Excelente calidad, funciona muy bien todo perfecto y rapido","Fits great for curvy girls! comfy and durable|Just great|Great! Durable and appropriate|Great Quality, Very Comfy|Exceptional Comfort and Fit – A Must-Have for Medical Professionals|Fitting, feel.|Size down|Sizing for someone tall not recommended"
B07SXBZQBX,Amazon Brand - Mama Bear Gentle Touch Diapers,Baby Products$Diapering,https://www.amazon.com/Amazon-Brand-Gentle-Touch-Diapers/dp/B07SXBZQBX?ref=dlx_deals_dg_dcl_B07SXBZQBX_dt_sl14_a6,$31.69,Typical price: $35.21,4.3 out of 5,"57,903 global ratings",Amazon Customer|Amazon Customer|Maddy W.|Gabrielle O'Neill|Taylor|Taylor|J.J. Nance|Alyssa A.|Amazon customer|Customer|Graeme|Mel,"The best diapers|Just okay|Recommend! Leak free, flexible fit, and cost effective|We have reached the pinnacle of diaperology…|Quality has gone down"
B0CF8LG8LF,PRETTYGARDEN Womens 2024 Fall Reversible Vests Sleeveless Fleece Jacket Zip Up Hoodie Pockets Long Warm Winter Coat Outerwear,"Clothing, Shoes & Jewelry$Women",https://www.amazon.com/PRETTYGARDEN-Reversible-Sleeveless-Pockets-Outerwear/dp/B0CF8LG8LF?ref=dlx_deals_dg_dcl_B0CF8LG8LF_dt_sl14_a6,,,4.3 out of 5,"1,058 global ratings",Amazon Customer|Amazon Customer|Debra M. Rouse|RonG|RonG|Up north mom|colleen bather|Lesley Hunter|P S W|Karen Coulter|L|Rhonda|Claudia Burany|tim cutajar|Bell|Beverly P.,Well worth it!!|Just what I wanted..looks better in person 😁|Great quality!|Vest|Comfy and stylish|Sturdy zipper|Comfy vest|Cute vest
B07QHH91VJ,Extra Deep King Fitted Sheet - Hotel Luxury Single Fitted Sheet Only - Easily Fits 18 inch to 24 inch Mattress - Soft,Home & Kitchen$Bedding,https://www.amazon.com/CGK-Unlimited-Extra-Fitted-Sheet/dp/B07QHH91VJ?ref=dlx_deals_dg_dcl_B07QHH91VJ_dt_sl14_a6,$21.24,Typical price: $24.99,4.5 out of 5,"43,426 global ratings",Amazon Customer|Amazon Customer|B4t2h|Carolyn|HappyBerry|Shayla|Shayla|Barbie|Nan Troxel|Camille A.|Chelle_salv|Susanne|MARIA EUGENIA GONZALEZ VELA|ron|Dan McDonald|Wendy KR,"Great sheet|Great product!|Softest, deep fitting for twinXL and stays put|It fits!|Perfect fit|Fits well, soft!|Perfect!|Good sheet"
B07NDN3R9P,Advanced Eyelash Serum for Thicker,Beauty & Personal Care$Makeup,https://www.amazon.com/Natural-Eyelash-Enhancer-Luscious-Eyebrows/dp/B07NDN3R9P?ref=dlx_deals_dg_dcl_B07NDN3R9P_dt_sl14_a6,$20.49,List Price: $29.99,4.1 out of 5,"10,091 global ratings","Amazon Customer|Amazon Customer|Andy Anderson|Andy Anderson|Angel|Amanda|Grace|Cliente Amazon|Maryam|Tiffany Okaluk|Very nice acrylic containers, very strong and durable.",Works as good if not better than prescription lash products.|Very Surprising Positive Results!|Nice Serum and Lasts Long
B07VWG7NVX,WOOSEA Women Sleeveless V Neck Split Evening Cocktail Long Dress,"Clothing, Shoes & Jewelry$Women",https://www.amazon.com/WOOSEA-Women-Sleeveless-Evening-Cocktail/dp/B07VWG7NVX?ref=dlx_deals_dg_dcl_B07VWG7NVX_dt_sl14_a6,,,4.2 out of 5,"13,255 global ratings",Amazon Customer|Amazon Customer|Soeun the adventurer|Amazon Customer|Amazon Customer|Joe Who|Jacqueline Hubbard|Jacqueline Hubbard|Jennifer Swayney|Ashley Banker|Ashley Banker|Amazon Fashionista|Crystal S.|Crystal S.|Navjot Kaur|Rebecca Melgar Casarrubias|Rebecca Melgar Casarrubias|JorLisS|LMGP|Shawna Langille,"Gala dress|Great quality, very flattering|Very nice and comfy|Comfortable, True to Size, Flattering|Not flattering|Comfortable|Fit well!|Nicely made"
B07S8M5SQC,ComfiLife Anti Fatigue Floor Mat – 3/4 Inch Thick Perfect Kitchen Mat,Home & Kitchen$Kitchen & Dining,https://www.amazon.com/ComfiLife-Anti-Fatigue-Floor-Mat/dp/B07S8M5SQC?ref=dlx_deals_dg_dcl_B07S8M5SQC_dt_sl14_a6,$39.96,Typical price: $52.95,4.7 out of 5,"38,212 global ratings",Amazon Customer|Amazon Customer|Tammy|Sachin|Sachin|DC|Curious|BTN-TX|Charles Ritter|LJ|Kellyn McClanahan|Amazon Customer|Keroppi|stoorie|Debbie budd|Liz Bindle,"Very comfortable|Extremely Comfortable Mat with Lifetime Warranty|Best standing mat ever and ships FLAT = great!!!|COMFORTABLE, SAFE, AND LOVELY|Nice mats|ComfiLife Mat purchased in January 2022|Do your research|Fantastic, bought more"
B094Z8P8BP,DELCARINO Men's Long Sleeve Button Up Shirts Solid Slim Fit Casual Business Formal Dress Shirt,"Clothing, Shoes & Jewelry$Men",https://www.amazon.com/DELCARINO-Sleeve-Button-Shirts-Business/dp/B094Z8P8BP?ref=dlx_deals_dg_dcl_B094Z8P8BP_dt_sl14_a6,,,4.4 out of 5,"8,216 global ratings",Amazon Customer|Victor J.|Kerry|Barry the Builder|Steve Gonzales|Tracy N|Tracy N|AJ|Tyler|Average Atom|Ruth R|blessed|brook|Rodo|Waldemar Brant,"Versatile and Stylish Green Shirt for Any Occasion|Good purchase|Great fit. Misleading content.|true to size, great shirt.|Slim fit|Good quality|Inflexible fabric|Fit is perfect"
B081W9LGL2,Giraffe Tools Retractable Garden Hose Reel 1/2 Inch x 130 ft,"Patio, Lawn & Garden$Gardening & Lawn Care",https://www.amazon.com/Giraffe-Retractable-Mounted-180%C2%B0Swivel-Bracket/dp/B081W9LGL2?ref=dlx_deals_dg_dcl_B081W9LGL2_dt_sl14_a6,$156.79,List Price $229.99,4.2 out of 5,"6,406 global ratings",Amazon Customer|Amazon Customer|Shelby|Amazon Customer|Brian|renaechance|renaechance|Jacob|Jacob|S. Pugh|Anthony Miller|bob|Faramarz S.|Jacques|juan carlos cabrera|Peter|Colleen Williams,"Works great but wish for more output|Great product but you need to get the steel bracket.|It's plenty good, but not amazing|No more hose to put up, retracts quickly and 150ft of hose! Best money I’ve ever spent !|Mounting|Another 5-star review for this game changer|Retracts Constantly - But they Replaced it|Check the inside hose diameter"
B0BF6JH9P5,IDEALSANXUN Womens High Waist Plaid Skirt Bodycon Pencil Wool Mini Skirts,"Clothing, Shoes & Jewelry$Novelty & More",https://www.amazon.com/Womens-Waist-Bodycon-Pencil-Skirts/dp/B0BF6JH9P5?ref=dlx_deals_dg_dcl_B0BF6JH9P5_dt_sl14_a6,,,4.2 out of 5,"2,980 global ratings",Amazon Customer|Amazon Customer|Brogan|Amazon Customer|Emily Arganbright|Shiva Pgn|nobunaga86|Darcel|Nickole|Nickole|Elizabeth Clark|Candice Davis|The Guy|Amazon Customer|Amazon Customer|Cathie chontos,"Very Flattering|Soft soft! Order up for better fit|Great fit, but zipper got stuck and broke off|Timeless Classic|Runs small.|Love! True to size|Love it!|Cute, comfy, and a great deal!"
B0B6F854ZN,Viottiset Women's 2 Piece Outfits Casual V Neck Knit Wide Leg Sweater Lounge Set Sweatsuit,"Clothing, Shoes & Jewelry$Women",https://www.amazon.com/Viottiset-Womens-Outfits-Sweater-Sweatsuit/dp/B0B6F854ZN?ref=dlx_deals_dg_dcl_B0B6F854ZN_dt_sl14_a6,,,4.3 out of 5,"2,390 global ratings",Amazon Customer|Amazon Customer|Meg|Kateri|Kevin P.|LSmith|Teresa Ann Yost|Christy Schneckloth|mary gonzalez|Dawn-Marie Proulx|América Cruz|JAM|alejandra|Karolin|Tony L.,"This is the best material|Super comfy and cute|Great lounge wear|Love it, good product|Not for my body type|Perfect for Tall Gals - Comfortable and Luxurious Lounge Set|Amazing!!!|Pretty cute"
B0C9Q4Q33G,IWOLLENCE Women's Wide Leg Pants with Pockets High Waist Adjustable Knot Loose Casual Trousers Business Work Casual Pants,"Clothing, Shoes & Jewelry$Women",https://www.amazon.com/IWOLLENCE-Pockets-Adjustable-Trousers-Business/dp/B0C9Q4Q33G?ref=dlx_deals_dg_dcl_B0C9Q4Q33G_dt_sl14_a6,,,4.4 out of 5,"1,878 global ratings",Amazon Customer|Amazon Customer|Chells|EXO15|Timkatmom|BekaJ|Atheena Smith|KkGoulet|Mrs. K|gloseguerastyles|gloseguerastyles,"comfy great price, casual but professional appearance|Beautiful color and great fit|Generous Pretty Fit|Long, classy & so comfortable!|Perfect|Received Returned Item|Love|Great pants"
B0932M1666,Tenmiro Led Lights for Bedroom 100ft (2 Rolls of 50ft) Music Sync Color Changing Strip Lights with Remote and App Control RGB Strip,Tools & Home Improvement$Lighting & Ceiling Fans,https://www.amazon.com/Bedroom-Control-Changing-Festival-Decoration/dp/B0932M1666?ref=dlx_deals_dg_dcl_B0932M1666_dt_sl14_a6,$11.98,List Price: $15.99,4.4 out of 5,"139,675 global ratings",Amazon Customer|Amazon Customer|Cree|Cree|Guy|ixy|ixy|Maddy|Maddy|Msy.a|Martin|Mike M.|Mike M.|Amazon Customer|Gracie singh gaikwad|Dr. Robotenstein|Zara|Zara|Hani J.|Hani J.,Very bright. Can reapply (read for reapplication advice!)|easy to use|perfect for a dorm!|Deal for the price but could be better|Perfect!|Great for room decoration|Good LED Strip Lights -- Love the length
B08GG42WXY,Gritin 9 LED Rechargeable Book Light for Reading in Bed - Eye Caring 3 Color Temperatures,Tools & Home Improvement$Lighting & Ceiling Fans,https://www.amazon.com/Book-Light-Gritin-Rechargeable-Reading/dp/B08GG42WXY?ref=dlx_deals_dg_dcl_B08GG42WXY_dt_sl14_a6,$8.79,List Price: $23.99,4.8 out of 5,"36,581 global ratings",Amazon Customer|Amazon Customer|Lucy|BernieBear|Cory miller|dmauton|Corrine Parry|Michelle R|Dale M. Houstman|Amazon Customer|AM|Katie|Edgar|Cliente Amazon|Kayleigh Bee.,Great little light!|Literally just sold it to my mom and sis|Works great!|I love the color temperature settings.|Mostly good|Great little light!|A Relief for Old Eyes|great light
B08LBCLBND,G Gradual Women's Pants with Deep Pockets 7/8 Stretch Ankle Sweatpants for Golf,"Clothing, Shoes & Jewelry$Novelty & More",https://www.amazon.com/Gradual-Pockets-Stretch-Sweatpants-Athletic/dp/B08LBCLBND?ref=dlx_deals_dg_dcl_B08LBCLBND_dt_sl14_a6,,,4.3 out of 5,"7,200 global ratings",Amazon Customer|Amazon Customer|Chloe|Chloe|Brandie Andrews|K|K|Mj Ditt|Lbanks|Beth Hudnut|Amazon Customer|Rachel E. Smith|Cliente de Kindle|Amazon Customer|Kathy|FARAH HAMDAN|JemJam,BUTTERY SOFT! ♥️ RUNS SMALL AT THE WAIST|Perfect walking pant|Comfy!|So extremely soft and light weight.|Too thin and fit is off|I never write reviews!|Move over jeans|Great purchase
B0C6KFZC9Z,Soundcore by Anker,"Electronics$Headphones, Earbuds & Accessories",https://www.amazon.com/Soundcore-Cancelling-Headphones-Reduction-Comfortable/dp/B0C6KFZC9Z?ref=dlx_deals_dg_dcl_B0C6KFZC9Z_dt_sl14_a6,$79.00,List Price: $99.00,4.4 out of 5,"5,147 global ratings",Amazon Customer|Amazon Customer|Alyssa Connell|Nancy Dantonio|Kaity Glaeser|Kaity Glaeser|Chris|Dacey|Grandma Jenkins|Lina|Cliente de Kindle|Não recibí|Yasin,Lightweight and comfortable|great sound at this price|Great for comfort & budget noise cancellation|Pleased! Good Wirecutter recommendation!|Excellent for the price
B0CQC967SS,gogobunny 100% Double Sided Waterproof Dog Blanket Soft Pet Bed Cover Reversible Protect Furniture Couch Sofa Car for Puppy Large Dog Cat (Dark Charcoal/Light Charcoal,Pet Supplies$Dogs,https://www.amazon.com/gogobunny-Waterproof-Reversible-Furniture-Charcoal/dp/B0CQC967SS?ref=dlx_deals_dg_dcl_B0CQC967SS_dt_sl14_a6,$52.69,Typical price: $61.99,4.4 out of 5,"9,409 global ratings",Amazon Customer|Amazon Customer|Ann|Mary Amara|Gary Kastal|Karen M|Anpeytu N.|Joan Bryant|Joan Bryant|Regina Johnston|Regina Johnston|John|Amazon Customer|Reenamae|julie|julie|Y.DENIS|Amazon Customer,Exactly as described|Waterproof|Exceptional Covers!|Great coverage|Great protection from pets for the money!|Perfect cover|Would highly recommend|Decent covers
